Timestamp,Temperature (C),Humidity (%),Sound,Light
669888,21.40,25.59,10470.36,209.00
672888,21.39,25.59,11447.55,212.00
675888,21.40,25.58,15733.94,208.00
678888,21.40,25.58,11373.64,210.00
681888,21.39,25.58,9964.72,209.00
684888,21.40,25.57,16356.68,221.00
687888,21.40,25.58,10031.02,209.00
690888,21.40,25.57,10279.36,209.00
693888,21.40,25.58,18761.42,212.00
696888,21.40,25.66,11074.40,210.00
699888,21.39,25.69,12549.04,210.00
702888,21.39,25.72,10073.18,210.00
705888,21.39,25.74,9967.48,209.00
708888,21.39,25.77,9639.80,210.00
711888,21.39,25.78,11884.23,210.00
714888,21.39,25.77,13541.60,209.00
717888,21.39,25.75,10424.26,209.00
720888,21.39,25.74,11576.37,211.00
723888,21.39,25.73,11639.85,216.00
726888,21.38,25.72,10941.06,209.00
729888,21.39,25.72,12069.98,209.00
732888,21.38,25.71,10750.04,209.00
735888,21.38,25.71,9222.96,211.00
738888,21.38,25.69,10913.24,212.00
741888,21.39,25.69,11489.71,209.00
744888,21.38,25.69,10454.84,209.00
747888,21.38,25.69,10417.54,210.00
750888,21.38,25.68,10844.41,213.00
753888,21.39,25.68,9776.15,209.00
756888,21.38,25.69,10711.57,210.00
759888,21.38,25.69,14197.79,209.00
762888,21.38,25.71,10913.08,201.00
765888,21.38,25.72,10088.73,210.00
768888,21.39,25.72,9723.20,208.00
771888,21.39,25.73,11519.01,209.00
774888,21.38,25.73,12341.14,209.00
777888,21.38,25.73,12867.77,209.00
780888,21.38,25.73,9013.08,209.00
783888,21.38,25.74,11487.07,209.00
786888,21.38,25.74,10305.35,212.00
789888,21.38,25.74,10156.95,209.00
792888,21.38,25.73,10638.99,210.00
795888,21.38,25.73,11205.21,211.00
798888,21.38,25.72,10067.73,210.00
801888,21.39,25.71,12061.62,210.00
804888,21.39,25.71,10358.55,209.00
807888,21.39,25.69,10437.40,218.00
810888,21.39,25.69,11039.90,208.00
813888,21.38,25.69,11731.87,210.00
816888,21.39,25.69,12181.51,210.00
819888,21.39,25.71,9942.33,211.00
822888,21.39,25.72,9845.95,218.00
825888,21.39,25.73,13893.81,210.00
828888,21.39,25.73,10546.65,210.00
831888,21.39,25.73,9809.70,210.00
834888,21.39,25.79,8866.88,218.00
837888,21.39,25.80,9611.05,210.00
840888,21.39,25.82,9775.35,214.00
843888,21.39,25.83,10990.34,211.00
846888,21.39,25.83,16455.15,211.00
849888,21.39,25.83,10502.31,227.00
852888,21.40,25.83,9933.70,212.00
855888,21.40,25.83,8840.89,230.00
858888,21.39,25.83,9644.82,210.00
861888,21.39,25.84,11423.83,218.00
864888,21.40,25.84,9038.79,214.00
867888,21.40,25.85,9298.16,211.00
870888,21.39,25.85,9602.19,212.00
873888,21.40,25.85,10299.80,211.00
876888,21.40,25.85,9657.61,212.00
879888,21.39,25.87,11107.92,211.00
882888,21.40,25.87,10986.96,212.00
885888,21.40,25.89,9757.54,211.00
888888,21.40,25.89,10099.76,211.00
891888,21.40,25.89,10101.40,212.00
894888,21.40,25.89,12258.75,211.00
897888,21.40,25.88,11025.45,212.00
900888,21.40,25.87,10254.06,224.00
903888,21.40,25.87,12481.54,212.00
906888,21.40,25.85,11382.69,211.00
909888,21.40,25.85,10938.78,212.00
912888,21.40,25.85,10568.78,214.00
915888,21.40,25.85,13918.76,210.00
918888,21.40,25.83,9757.56,212.00
921888,21.40,25.84,9283.79,211.00
924888,21.40,25.84,11583.23,211.00
927888,21.39,25.84,11359.73,212.00
930888,21.40,25.84,10482.18,224.00
933888,21.40,25.85,12049.16,213.00
936888,21.40,25.84,13163.00,230.00
939888,21.40,25.83,9969.75,212.00
942888,21.39,25.85,12765.30,219.00
945888,21.40,25.85,11907.87,211.00
948888,21.40,25.84,8841.67,212.00
951888,21.41,25.83,9515.02,213.00
954888,21.41,25.84,10047.81,211.00
957888,21.40,25.84,10956.01,212.00
960888,21.40,25.84,16632.73,211.00
963888,21.41,25.82,14979.36,217.00
966888,21.41,25.82,12686.78,212.00
969888,21.41,25.82,19629.79,212.00
972888,21.42,25.81,16311.25,212.00
975888,21.41,25.81,27868.94,212.00
978888,21.41,25.79,13915.09,211.00
981888,21.41,25.77,11093.07,212.00
984888,21.41,25.77,8836.78,222.00
987888,21.42,25.76,24436.76,212.00
990888,21.41,25.76,10482.53,212.00
993888,21.41,25.74,13013.47,220.00
996888,21.41,25.74,9177.74,212.00
999888,21.41,25.74,9360.36,212.00
1002888,21.41,25.73,8680.72,212.00
1005888,21.42,25.73,9474.22,211.00
1008888,21.41,25.73,8667.47,213.00
1011888,21.42,25.72,9273.51,212.00
1014888,21.42,25.71,9291.38,212.00
1017888,21.42,25.71,8896.10,213.00
1020888,21.41,25.71,10501.69,212.00
1023888,21.41,25.68,9041.13,215.00
1026888,21.42,25.68,9077.82,212.00
1029888,21.41,25.68,9139.29,212.00
1032888,21.42,25.67,8735.47,213.00
1035888,21.42,25.66,9286.58,212.00
1038888,21.42,25.66,11385.88,213.00
1041888,21.41,25.66,9713.67,213.00
1044888,21.41,25.66,9528.97,212.00
1047888,21.42,25.66,8981.90,214.00
1050888,21.41,25.65,18636.83,213.00
1053888,21.41,25.63,8857.16,214.00
1056888,21.42,25.62,9345.96,215.00
1059888,21.42,25.62,9366.30,214.00
1062888,21.42,25.60,9183.65,217.00
1065888,21.42,25.57,9669.02,215.00
1068888,21.41,25.57,11886.65,215.00
1071888,21.42,25.57,10427.50,214.00
1074888,21.41,25.57,10237.66,214.00
1077888,21.41,25.56,8709.82,216.00
1080888,21.41,25.56,10542.03,215.00
1083888,21.41,25.55,9618.70,215.00
1086888,21.41,25.55,9468.65,215.00
1089888,21.41,25.52,10189.04,216.00
1092888,21.41,25.50,9033.15,215.00
1095888,21.41,25.46,9061.67,217.00
1098888,21.42,25.45,9563.76,217.00
1101888,21.41,25.46,9436.31,220.00
1104888,21.41,25.44,10373.57,218.00
1107888,21.42,25.42,10373.59,220.00
1110888,21.41,25.41,10373.59,220.00
1113888,21.41,25.41,10373.59,220.00
1116888,21.41,25.40,10373.59,222.00
1120703,21.39,25.38,0.00,235.00
1123703,21.41,25.37,9437.72,275.00
1126703,21.41,25.37,9565.68,263.00
1129703,21.42,25.37,10885.58,265.00
1132703,21.42,25.36,9815.79,259.00
1135703,21.42,25.36,9905.97,258.00
1138703,21.41,25.36,9888.68,261.00
1141703,21.42,25.35,10848.61,266.00
1144703,21.42,25.35,13438.54,258.00
1147703,21.42,25.35,10812.07,258.00
1150703,21.42,25.35,10705.54,253.00
1153703,21.42,25.34,10125.97,259.00
1156703,21.42,25.34,9851.42,248.00
1159703,21.41,25.31,9691.48,257.00
1162703,21.42,25.30,10908.65,256.00
1165703,21.42,25.30,11377.23,249.00
1168703,21.42,25.25,11583.36,250.00
1171703,21.42,25.24,9722.27,251.00
1174703,21.41,25.21,10270.11,245.00
1177703,21.42,25.20,9390.78,247.00
1180703,21.41,25.19,9082.69,243.00
1183703,21.41,25.18,14288.79,244.00
1186703,21.41,25.15,10209.53,242.00
1189703,21.41,25.12,11092.95,238.00
1192703,21.41,25.10,10254.84,237.00
1195703,21.41,25.09,10212.57,237.00
1198703,21.42,25.03,10637.61,239.00
1201703,21.41,25.02,14334.88,251.00
1204703,21.40,25.03,10088.24,237.00
1207703,21.40,25.03,9452.94,240.00
1210703,21.40,25.00,10223.42,238.00
1213703,21.40,24.99,11050.35,237.00
1216703,21.40,25.00,11117.54,235.00
1219703,21.40,24.99,9444.94,234.00
1222703,21.39,24.97,9443.16,233.00
1225703,21.40,24.94,9278.29,235.00
1228703,21.39,24.97,9011.35,235.00
1231703,21.39,24.97,8829.99,261.00
1234703,21.39,24.98,9592.34,235.00
1237703,21.39,24.97,10386.84,244.00
1240703,21.39,24.97,8541.20,237.00
1243703,21.39,24.97,9230.54,237.00
1246703,21.39,24.97,9178.42,235.00
1249703,21.40,24.97,8945.66,242.00
1252703,21.39,24.95,8416.82,231.00
1255703,21.39,24.90,10132.54,231.00
1258703,21.39,24.92,8435.66,237.00
1261703,21.39,24.90,9563.63,235.00
1264703,21.39,24.90,9655.23,234.00
1267703,21.39,24.92,8600.58,237.00
1270703,21.39,24.90,9281.59,232.00
1273703,21.39,24.89,9037.24,233.00
1276703,21.39,24.88,9789.41,235.00
1279703,21.39,24.88,8250.86,238.00
1282703,21.38,24.86,8558.85,237.00
1285703,21.39,24.84,10028.65,236.00
1288703,21.39,24.84,10040.10,244.00
1291703,21.39,24.84,10313.92,237.00
1294703,21.39,24.86,10050.95,240.00
1297703,21.39,24.83,9870.76,233.00
1300703,21.39,24.84,12021.93,233.00
1303703,21.39,24.86,12695.88,239.00
1306703,21.38,24.84,11113.05,231.00
1309703,21.39,24.83,10375.54,235.00
1312703,21.39,24.82,9759.34,235.00
1315703,21.39,24.81,11985.07,234.00
1318703,21.39,24.79,10481.11,235.00
1321703,21.39,24.77,11912.04,234.00
1324703,21.38,24.74,9312.07,236.00
1327703,21.38,24.76,9301.00,235.00
1330703,21.39,24.76,10873.18,235.00
1333703,21.39,24.72,10062.99,233.00
1336703,21.39,24.73,11597.42,234.00
1339703,21.39,24.73,10186.16,240.00
1342703,21.39,24.72,11028.01,237.00
1345703,21.39,24.73,8490.88,236.00
1348703,21.39,24.73,11271.45,236.00
1351703,21.39,24.71,15795.12,236.00
1354703,21.39,24.72,10421.43,235.00
1357703,21.39,24.72,12777.21,237.00
1360703,21.39,24.73,11318.68,237.00
1363703,21.39,24.73,10226.32,235.00
1366703,21.39,24.73,8582.67,236.00
1369703,21.39,24.73,9960.03,237.00
1372703,21.39,24.73,8928.08,234.00
1375703,21.39,24.72,10835.61,233.00
1378703,21.39,24.72,19681.49,233.00
1381703,21.39,24.73,10546.71,233.00
1384703,21.40,24.73,10809.05,244.00
1387703,21.40,24.74,12433.78,233.00
1390703,21.40,24.72,8944.12,233.00
1393703,21.39,24.71,9302.47,232.00
1396703,21.40,24.70,9582.38,237.00
1399703,21.40,24.70,8993.22,234.00
1402703,21.39,24.68,13628.64,234.00
1405703,21.39,24.67,9829.15,240.00
1408703,21.39,24.66,9295.75,233.00
1411703,21.40,24.67,13984.49,234.00
1414703,21.40,24.67,11797.74,235.00
1417703,21.40,24.68,10561.68,235.00
1420703,21.40,24.67,13279.40,238.00
1423703,21.40,24.67,13120.77,235.00
1426703,21.40,24.66,18823.19,234.00
1429703,21.40,24.66,15111.74,232.00
1432703,21.40,24.65,11456.03,231.00
1435703,21.40,24.65,10949.29,235.00
1438703,21.40,24.65,11185.24,233.00
1441703,21.40,24.63,11788.83,233.00
1444703,21.40,24.65,10682.77,238.00
1447703,21.40,24.65,10672.42,232.00
1450703,21.40,24.63,11066.74,234.00
1453703,21.39,24.65,12900.80,234.00
1456703,21.40,24.63,12065.67,234.00
1459703,21.40,24.62,14236.33,234.00
1462703,21.40,24.65,9466.05,242.00
1465703,21.40,24.65,13297.82,244.00
1468703,21.40,24.65,12979.24,235.00
1471703,21.41,24.62,11078.75,235.00
1474703,21.40,24.62,9649.74,235.00
1477703,21.40,24.61,10389.78,235.00
1480703,21.40,24.63,10043.06,234.00
1483703,21.40,24.63,10172.44,236.00
1486703,21.40,24.62,9613.17,234.00
1489703,21.40,24.62,8195.78,240.00
1492703,21.40,24.60,11076.09,231.00
1495703,21.40,24.58,8650.19,234.00
1498703,21.40,24.58,8439.01,232.00
1501703,21.40,24.60,10386.03,234.00
1504703,21.40,24.61,8783.01,232.00
1507703,21.40,24.62,9882.23,233.00
1510703,21.40,24.61,9188.44,233.00
1513703,21.41,24.62,8364.02,233.00
1516703,21.40,24.63,9973.89,231.00
1519703,21.40,24.63,9098.54,232.00
1522703,21.40,24.63,9192.71,235.00
1525703,21.40,24.63,9782.23,233.00
1528703,21.41,24.63,9186.83,234.00
1531703,21.40,24.62,11741.11,235.00
1534703,21.41,24.61,9973.79,234.00
1537703,21.41,24.61,9713.14,233.00
1540703,21.41,24.61,20017.89,232.00
1543703,21.41,24.60,8629.10,231.00
1546703,21.40,24.60,19002.24,232.00
1549703,21.40,24.60,12760.34,237.00
1552703,21.41,24.60,17987.73,232.00
1555703,21.41,24.60,14472.74,231.00
1558703,21.41,24.60,18490.99,230.00
1561703,21.41,24.57,9867.12,230.00
1564703,21.40,24.57,9653.45,229.00
1567703,21.41,24.58,10434.63,229.00
1570703,21.41,24.58,10746.06,230.00
1573703,21.41,24.58,11138.84,230.00
1576703,21.40,24.57,10687.07,230.00
1579703,21.40,24.57,9301.14,230.00
1582703,21.40,24.57,14075.67,238.00
1585703,21.40,24.57,8160.24,233.00
1588703,21.40,24.57,9774.58,232.00
1591703,21.41,24.56,9308.50,233.00
1594703,21.40,24.56,9203.02,237.00
1597703,21.40,24.56,8868.43,234.00
1600703,21.41,24.57,12137.53,234.00
1603703,21.40,24.57,8769.35,233.00
1606703,21.41,24.60,11671.40,232.00
1609703,21.41,24.61,10738.08,238.00
1612703,21.40,24.60,12881.30,236.00
1615703,21.41,24.60,10049.52,235.00
1618703,21.41,24.58,12030.81,234.00
1621703,21.41,24.58,10114.23,235.00
1624703,21.40,24.60,9738.30,234.00
1627703,21.41,24.58,9776.43,233.00
1630703,21.41,24.58,9999.22,232.00
1633703,21.41,24.57,10482.37,229.00
1636703,21.41,24.58,9086.48,231.00
1639703,21.41,24.58,9539.80,231.00
1642703,21.41,24.58,9319.12,233.00
1645703,21.41,24.60,10985.70,233.00
1648703,21.40,24.60,14218.09,233.00
1651703,21.42,24.60,8757.64,239.00
1654703,21.41,24.58,9072.87,238.00
1657703,21.41,24.57,10085.35,236.00
1660703,21.41,24.58,13585.33,234.00
1663703,21.41,24.58,10596.47,234.00
1666703,21.41,24.57,8788.33,240.00
1669703,21.41,24.57,9569.18,234.00
1672703,21.41,24.52,8348.36,234.00
1675703,21.41,24.51,10409.91,234.00
1678703,21.40,24.52,9541.85,237.00
1681703,21.40,24.52,9227.21,236.00
1684703,21.40,24.51,9363.63,234.00
1687703,21.41,24.51,9507.48,234.00
1690703,21.41,24.52,10886.96,235.00
